,movie_id,title,genre,country,director,avg_rating,actor,year,user_id,rating
8080,14145,그녀의 팬티스타킹,성인물(에로),일본,야마우치 다이스케,6.6,카와카미 유우,2012,168,2
8081,14146,킹메이커,드라마,미국,조지 클루니,8.11,"라이언 고슬링,조지 클루니",2011,198,1
8082,14147,스타렛,드라마,미국,션 베이커,8.28,"드리 헤밍웨이,스텔라 매브,제임스 랜슨,베세드카 존슨",2012,360,3
8083,14148,소울 오브 락,코미디,일본,아마노 히로미츠,3.25,"아리스에 마유코,마키타 테츠야,키미지마 아사야",2012,158,1
8084,14149,풀타임 킬러,"액션,스릴러",홍콩,"두기봉,위가휘",8.07,"유덕화,소리마치 타카시,임희뢰,임달화",2001,285,1
8085,14150,뇌남,"범죄,미스터리,액션,드라마",일본,타키모토 토모유키,7.03,"이쿠타 토마,마츠유키 야스코,에구치 요스케",2013,227,2
8086,14151,파이오니아,"액션,스릴러","노르웨이,독일,스웨덴,프랑스,핀란드",에릭 스코졸드재르그,6.8,"엑셀 헨니,웨스 벤틀리,스티븐 랭,스테파니 시그만,조나단 라파글리아,아네 달 토르프,요겐 랜게르",2013,6,2
8087,14152,죽도록 아름다운 세상,공포(호러),일본,아사쿠라 카요코,2.65,"김꽃비,오하타 나나코,키타무라 아키히로,시지미",2013,336,1
8088,14153,와일드 영,드라마,"스웨덴,덴마크",미카엘 하프스트롬,8.64,"안드레아스 윌슨,헨릭 룬스트롬",2003,355,4
8089,14154,암전 2,"범죄,액션",홍콩,"두기봉,나영창",6.25,"정이건,유청운,임희뢰",2001,342,5
8090,14155,모뉴먼츠 맨: 세기의 작전,"액션,드라마","미국,독일",조지 클루니,7.03,"조지 클루니,맷 데이먼,케이트 블란쳇",2014,323,4
8091,14156,폼페이: 최후의 날,"액션,어드벤처,드라마","미국,독일",폴 W.S. 앤더슨,7.45,"키트 해링턴,에밀리 브라우닝,캐리 앤 모스,키퍼 서덜랜드",2014,228,4
8092,14157,화이트 스톰,"액션,범죄,스릴러",홍콩,진목승,7.31,"고천락,유청운,장가휘",2013,30,3
8093,14158,알파: 바르셀로나 마피아,액션,스페인,조안 쿠트리나,7.11,"아이린 몬탈라,후안 카를로스 벨리도,미켈 페르난데스,알렉스 바라오나",2013,205,3
8094,14159,독수리오형제,"SF,액션",일본,사토 토야,3.6,"마츠자카 토리,고리키 아야메,스즈키 료헤이,아야노 고,하마다 타츠오미",2013,24,5
8095,14160,로얄 어페어,"멜로/로맨스,드라마","덴마크,스웨덴,독일,체코",니콜라이 아르셀,8.49,"알리시아 비칸데르,매즈 미켈슨,미켈 폴스라르",2012,160,4
8096,14162,더 도어,"드라마,미스터리,SF,스릴러",독일,안노 사울,7.99,"매즈 미켈슨,제시카 슈바르츠",2009,266,2
8097,14163,퍼스트 나이트,"코미디,뮤지컬,멜로/로맨스",영국,크리스토퍼 메놀,7.0,"나이젤 린제이,리차드 E. 그랜트,사라 브라이트만,미아 마에스트로",2010,49,4
8098,14164,쇼킹잡 - 원스 어폰 어 포르노,기타,프랑스,존 루트,6.0,자스민 아라비아,2013,346,2
8099,14165,비러브드,"뮤지컬,드라마,멜로/로맨스","프랑스,네덜란드",크리스토프 오노레,7.32,"까뜨린느 드뇌브,루디빈 사니에,키아라 마스트로얀니,루이 가렐,밀로스 포만,폴 슈나이더",2011,55,4
8100,14166,사랑의 유효기간은 3년,"코미디,멜로/로맨스",프랑스,프레데릭 베그베데,6.35,"개스파드 프로스트,루이즈 보르고앙",2011,318,3
8101,14167,5월의 구름,드라마,터키,누리 빌제 세일란,8.75,"에민 제일란,무자페르 오즈데미르,파트마 제일란,에민 토프락,무함멧 즘바오울루,사득 인제수",1999,81,2
8102,14168,아이언 레이디,코미디,태국,용유스 통콘툰,8.0,제다폰 폴디,2000,290,4
8103,14170,매직 마이크,코미디,미국,스티븐 소더버그,7.59,"채닝 테이텀,알렉스 페티퍼,매튜 맥커너히,맷 보머",2012,267,4
8104,14171,벨 아미,"드라마,멜로/로맨스","영국,이탈리아","데클란 도넬란,닉 오머로드",6.62,"로버트 패틴슨,우마 서먼,크리스티나 리치,크리스틴 스콧 토마스",2012,106,3
8105,14172,링컨: 뱀파이어 헌터,"액션,스릴러,공포(호러)",미국,티무르 베크맘베토브,6.79,"벤자민 워커,도미닉 쿠퍼,루퍼스 스웰,메리 엘리자베스 윈스티드",2012,266,4
8106,14173,차가운 열대어,"드라마,스릴러",일본,소노 시온,7.26,"후키코시 미츠루,덴덴",2010,165,5
8107,14175,제이니 존스,드라마,미국,데이빗 M. 로젠탈,8.52,"아비게일 브레스린,알렉산드로 니볼라,엘리자베스 슈",2010,69,5
8108,14176,히스테리아,"코미디,멜로/로맨스","영국,프랑스,독일,룩셈부르크",타니아 웩슬러,7.95,"매기 질렌할,휴 댄시,조나단 프라이스,펠리시티 존스",2011,345,1
8109,14177,레드라이트,"미스터리,스릴러","스페인,미국",로드리고 코르테스,7.23,"로버트 드 니로,킬리언 머피,시고니 위버",2012,204,2
8110,14178,스텝업4 : 레볼루션,멜로/로맨스,미국,스콧 스피어,8.78,"라이언 구즈먼,캐서린 맥코믹",2012,283,5
8111,14179,토탈 리콜,"SF,액션","미국,캐나다",렌 와이즈먼,7.3,"콜린 파렐,케이트 베킨세일,제시카 비엘,브라이언 크랜스톤",2012,318,1
8112,14181,카지노를 털어라,"드라마,어드벤처,범죄",스페인,에두아르드 코르테스,5.6,"다니엘 브륄,루이스 호마르",2012,273,1
8113,14182,브레이크,"범죄,스릴러",미국,게이브 토레스,5.9,"스티븐 도프,카일러 리,톰 베린저,JR 보른",2012,26,5
8114,14185,대학살의 신,"드라마,코미디","프랑스,독일,폴란드,스페인",로만 폴란스키,7.74,"케이트 윈슬렛,크리스토프 왈츠,조디 포스터,존 C. 라일리",2011,374,1
8115,14186,빌리와 용감한 녀석들 3D,"애니메이션,가족",독일,"라인하드 클루스,호거 태프",7.17,"제임스 코든,짐 브로드벤트,빌리 비치",2010,287,5
8116,14187,스테이크 랜드,"공포(호러),액션",미국,짐 믹클,7.68,"코너 파올로,닉 다미시",2010,78,4
8117,14189,프로젝트 님,다큐멘터리,영국,제임스 마쉬,9.12,"번 코엔,레이건 레너드,님 침스키,허버트 테라스,스테파니 라파지",2011,246,5
8118,14190,아메리칸 파이: 19금 동창회,"코미디,멜로/로맨스",미국,"존 허위츠,헤이든 쉬로스버그",8.14,"제이슨 빅스,타라 레이드,크리스 클라인,앨리슨 해니건,숀 윌리엄 스코트,미나 수바리,에디 케이 토마스,토마스 이안 니콜라스",2012,134,5
8119,14191,광대를 위한 슬픈 발라드,"공포(호러),코미디,스릴러,드라마,전쟁","스페인,프랑스",알렉스 드 라 이글레시아,7.78,"안토니오 데 라 토르레,카를로스 아레세스,캐롤라이나 뱅",2010,66,5
8120,14192,스워드 오브 워,"드라마,전쟁",이탈리아,렌조 마르티넬리,4.41,"룻거 하우어,라즈 디건,카시아 스무트니아크",2009,399,3
8121,14194,연애 징크스!!!,멜로/로맨스,일본,쿠마자와 나오토,6.99,"효민,시미즈 쿠루미,야마자키 켄토",2013,317,4
8122,14195,슈퍼노바 지구 탈출기,"애니메이션,어드벤처,코미디,가족,SF","미국,캐나다",캘런 브런커,8.86,"브렌든 프레이저,제시카 알바,사라 제시카 파커,랍 코드리",2013,232,5
8123,14196,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,"애니메이션,어드벤처",일본,쿠스바 고조,8.37,"미즈타 와사비,오오하라 메구미,카카즈 유미",2012,209,4
8124,14197,메트로: 마지막 탈출,"액션,스릴러",러시아,안톤 메거딕체브,7.8,"세르게이 푸스케팰리스,아나톨리 벨리,스베트라나 코드첸코바",2013,394,5
8125,14199,아이스 에이지 4: 대륙 이동설,"애니메이션,어드벤처,코미디,가족",미국,"스티브 마티노,마이크 트메이어",8.25,"존 레귀자모,레이 로마노,데니스 리어리,퀸 라티파,제니퍼 로페즈",2012,323,4
8126,14200,매그놀리아,드라마,미국,폴 토마스 앤더슨,8.34,"제레미 블랙맨,톰 크루즈,멜린다 딜론,에이프릴 그레이스,루이스 구즈만,필립 베이커 홀,필립 세이모어 호프만,리키 제이,윌리암 H. 머시,알프리드 몰리나,줄리안 무어,마이클 머피,존 C. 라일리,제이슨 로바즈,멜로라 월터스",1999,188,4
8127,14201,워리어스 웨이,"액션,판타지",미국,이승무,5.97,"장동건,제프리 러쉬,케이트 보스워스,대니 휴스턴",2010,51,1
8128,14202,월 스트리트: 머니 네버 슬립스,"드라마,범죄,스릴러",미국,올리버 스톤,6.25,"샤이아 라보프,마이클 더글라스,캐리 멀리건,찰리 쉰,수잔 서랜든",2010,10,5
8129,14203,플래닛 51,"애니메이션,코미디,어드벤처,가족","스페인,영국","호르헤 블랑코,마르코스 마르티네즈,자비에르 아바드",7.25,"드웨인 존슨,제시카 비엘,저스틴 롱,게리 올드만,숀 윌리엄 스코트,존 클리즈",2009,196,1
8130,14204,나니아 연대기: 새벽 출정호의 항해,"판타지,가족,어드벤처",미국,마이클 앱티드,8.09,"벤 반스,조지 헨리,윌 폴터,스캔다 케인즈,윌리암 모즐리,안나 팝플웰",2010,311,3
8131,14205,불륜 2,성인물(에로),일본,카타오카 슈지,9.0,마루 준코,2008,193,3
8132,14206,도니도니 삼형제와 아기늑대 침투작전,"애니메이션,코미디,가족",미국,하워드 베이커,6.28,"존 크라이어,브래드 거렛,스티브 잔,톰 케니,제시 맥카트니,스티브 윌콕스,놀란 노스,크리스 엘우드,마크 아데어-라이오스,오드리 워실스키,타라 스트롱",2008,9,2
8133,14207,레인 폴,"스릴러,액션",일본,맥스 매닉스,5.2,"시이나 깃페이,게리 올드만,하세가와 쿄코",2009,395,4
8134,14208,엑소시즈머스,공포(호러),스페인,마누엘 카르발로,6.03,"소피 바바서,스티븐 블링튼",2010,82,1
8135,14209,조지 해리슨,다큐멘터리,미국,마틴 스코세이지,8.52,"에릭 아이들,폴 매카트니,링고 스타,테리 길리엄,조지 해리슨",2011,277,3
8136,14211,스트리트 댄스 2: 라틴배틀,"드라마,멜로/로맨스",영국,"맥스 기와,다니아 파스퀴니",6.92,"톰 콘티,조지 샘슨,폴크 헨쉘,소피아 부텔라",2012,129,1
8137,14212,데이즈 오브 다크니스,공포(호러),미국,제이크 케네디,3.77,"존 리 에임즈,트래비스 브러슨,로쉘 바이어",2007,241,3
8138,14213,잃어버린 황금을 찾아서,"스릴러,액션",프랑스,에릭 베스나드,3.74,클로비스 코르니악,2010,339,2
8139,14216,리미트리스,"미스터리,스릴러,액션",미국,닐 버거,8.19,"브래들리 쿠퍼,로버트 드 니로,애비 코니쉬",2011,343,5
8140,14217,캣 런,"액션,코미디",미국,존 스톡웰,7.29,"파즈 베가,스콧 메크로위즈,알폰소 맥올리,자넷 맥티어",2011,246,4
8141,14218,에브리씽 머스트 고,"코미디,드라마",미국,댄 러쉬,7.12,"윌 페렐,레베카 홀,크리스토퍼 조던 윌리스",2010,285,5
8142,14219,지젤,공연,뉴질랜드,토아 프레이저,6.78,"질리언 머피,퀴 후안",2013,121,5
8143,14220,코뿔소의 계절,드라마,"이란,터키",바흐만 고바디,7.58,"베로즈 보소기,모니카 벨루치",2012,272,1
8144,14221,미스 좀비,공포(호러),일본,사부,7.32,"코마츠 아야카,토가시 마코토,테즈카 토루",2013,316,3
8145,14222,술이 깨면 집에 가자,드라마,일본,히가시 요이치,7.51,"아사노 타다노부,나가사쿠 히로미",2010,29,5
8146,14223,백자의 사람 : 조선의 흙이 되다,드라마,일본,타카하시 반메이,7.78,"요시자와 히사시,배수빈",2011,155,2
8147,14224,좀비108,공포(호러),대만,전인호,3.68,"요채영,태보,고첩,주위동,융상",2012,189,2
8148,14225,딥 인 더 우드,"멜로/로맨스,드라마","프랑스,독일",브누와 쟉꼬,6.2,"이실드 르 베스코,나우엘 페레즈 비스카야트",2010,181,2
8149,14226,캡틴 하록,"애니메이션,어드벤처,SF",일본,아라마키 신지,7.53,"오구리 슌,미우라 하루마,아오이 유우",2013,235,5
8150,14227,욕망,"드라마,멜로/로맨스",멕시코,안토니오 자발라 쿠글러,8.7,"신은경,조민기,서우,유승호",2010,381,4
8151,14228,모모와 다락방의 수상한 요괴들,"애니메이션,드라마,가족,판타지",일본,오키우라 히로유키,8.1,"미야마 카렌,유카",2012,335,5
8152,14229,헤이와이어,"액션,스릴러,미스터리,어드벤처,드라마","미국,아일랜드",스티븐 소더버그,6.73,"이완 맥그리거,지나 카라노,마이클 패스벤더,채닝 테이텀,마이클 더글라스",2011,72,4
8153,14230,빅뱅,"미스터리,스릴러",미국,토니 크란츠,9.31,"자니 갈렉키,짐 파슨스,칼리 쿠오코,사이몬 헬버그",2011,264,5
8154,14231,홍금보의 채리불권,"액션,코미디,드라마",홍콩,황명승,3.28,"홍천조,홍금보,원화",2011,171,4
8155,14233,네 무덤에 침을 뱉어라,"공포(호러),스릴러,범죄",미국,스티븐 R. 몬로,7.05,"사라 버틀러,채드 린드버그,다니엘 프랜지스",2010,268,1
8156,14234,오스카 그랜트의 어떤 하루,드라마,미국,라이언 쿠글러,8.23,"채드 마이클 머레이,케빈 두런드,옥타비아 스펜서,마이클 B. 조던,멜로니 디아즈",2013,93,1
8157,14237,프로즌 그라운드,"스릴러,범죄",미국,스콧 워커,7.43,"니콜라스 케이지,존 쿠삭,바네사 허진스,라다 미첼",2012,46,3
8158,14238,베일을 쓴 소녀,드라마,프랑스,기욤 니클루,8.02,"폴린 에티엔,이자벨 위페르,마르티나 게덱,루이즈 보르고앙",2013,32,3
8159,14239,SM작가,드라마,일본,히로키 류이치,7.86,"오스기 렌,호시 요코",2000,61,5
8160,14241,폴리스 스토리 2014,"액션,범죄,드라마,스릴러",중국,딩성,8.01,"성룡,유엽,경첨,우영광",2013,392,1
8161,14242,엔더스 게임,"SF,액션,어드벤처",미국,개빈 후드,7.18,"해리슨 포드,에이사 버터필드,헤일리 스테인펠드,벤 킹슬리",2013,309,3
8162,14243,키드넵 : 한밤의 침입자,"공포(호러),스릴러,범죄","스페인,프랑스",미겔 앙헬 비바스,5.61,"페르난도 카요,마누엘라 벨레즈,안나 와게너",2010,11,3
8163,14245,유혹의 기술,"코미디,멜로/로맨스",미국,레슬리 그리프,3.92,"타민 서소크,웬디 맥렌던 커비,제시 브래포드,마이클 맥킨,버지니아 윌리암스,크리스 마퀘트",2013,191,5
8164,14246,기억속에 퍼즐,스릴러,영국,매트 화이트크로스,5.46,"짐 스터게스,루크 에반스,레이 윈스턴",2012,33,3
8165,14248,렛 미 인,"드라마,판타지,공포(호러),미스터리","영국,미국",맷 리브스,8.04,"코디 스밋 맥피,클로이 모레츠,리차드 젠킨스",2010,164,1
8166,14249,스티븐 시걸의 비밀경찰,액션,미국,라우로 차트랜드,6.69,"스티븐 시걸,애드리언 홈즈,제시 허치,넬슨 카터 레이스",2012,155,3
8167,14250,사일런트 스크림,"공포(호러),스릴러","미국,프랑스","크리스 켄티스,로라 라우",5.28,"엘리자베스 올슨,애덤 트레스",2011,286,1
8168,14251,암전,"범죄,액션",홍콩,두기봉,8.05,"유덕화,유청운,몽가혜",1999,88,5
8169,14252,양아치어조,"액션,드라마",한국,조범구,6.79,"안성기,여민구,김종태,최석준",2004,262,3
8170,14253,신성일의 행방불명,드라마,한국,신재인,7.83,"조현식,예수정",2004,361,1
8171,14254,거칠마루,액션,한국,김진성,7.19,"권민기,김진명,성홍일,오미정,유양래,유지훈,장태식,최진용",2005,369,3
8172,14255,엄마,드라마,한국,구성주,7.0,.,2004,20,5
8173,14256,초콜릿,멜로/로맨스,미국,라세 할스트롬,8.94,"줄리엣 비노쉬,주디 덴치,알프리드 몰리나,레나 올린,조니 뎁",2000,19,3
8174,14257,트레스패스,"스릴러,드라마,범죄",미국,조엘 슈마허,5.62,"니콜라스 케이지,니콜 키드먼",2011,301,1
8175,14258,더 레이븐,"스릴러,미스터리","미국,헝가리,스페인",제임스 맥티그,6.8,"존 쿠삭,루크 에반스,앨리스 이브",2012,20,1
8176,14259,나인 마일즈 다운,"미스터리,스릴러","영국,미국,헝가리,호주",안소니 월러,7.37,"아드리안 폴,케이트 노타",2009,188,3
8177,14260,어메이징 스파이더맨,액션,미국,마크 웹,7.77,"앤드류 가필드,엠마 스톤,리스 이판,마틴 쉰,샐리 필드",2012,270,4
8178,14261,슬럿,드라마,"독일,이스라엘",하갈 벤 애셔,5.78,"하갈 벤-애셔,이샤이 골란",2011,348,2
8179,14262,디디 할리우드,드라마,스페인,비가스 루나,3.86,"엘사 파타키,피터 코요테,폴 스컬퍼,지오바나 자카리아스",2010,12,4
8180,14263,스페셜 포스,"액션,어드벤처,드라마",프랑스,스테판 리보자드,7.29,"다이앤 크루거,디몬 하운수,브느와 마지멜,라파엘 페르소나즈",2011,8,5
8181,14264,뉴타입 히어로 얏타맨,애니메이션,일본,"히시다 마사카즈,사사가와 히로시",7.17,.,2009,204,2
8182,14265,페이스 블라인드,"범죄,미스터리,스릴러","미국,프랑스,캐나다",줄리앙 마그넷,7.34,"밀라 요보비치,줄리안 맥마혼",2011,110,4
8183,14266,지알로,"드라마,공포(호러)","미국,이탈리아",다리오 아르젠토,3.12,"애드리언 브로디,엠마누엘 자이그너",2009,10,2
8184,14267,더 씽,"공포(호러),미스터리,SF",미국,매티스 반 헤이닌겐 주니어,7.89,"메리 엘리자베스 윈스티드,에릭 크리스찬 올슨,조엘 에저튼,율리히 톰센",2011,263,5
8185,14268,금의위 : 14 검의 비밀,"액션,드라마","홍콩,중국",이인항,7.46,"견자단,자오웨이,홍금보,오존",2010,399,1
8186,14269,사다코 3D : 죽음의 동영상,공포(호러),일본,하나부사 츠토무,4.15,"이시하라 사토미,세토 코지,야마모토 유스케",2012,30,1
8187,14270,더 스토닝,드라마,미국,사이러스 노라스테,8.86,"쇼레 아그다쉬루,모잔 마르노,제임스 카비젤",2008,236,5
8188,14271,락아웃: 익스트림미션,"SF,액션,스릴러","미국,프랑스","제임스 매더스,스테판 St. 레게르",6.48,"가이 피어스,매기 그레이스,조셉 길건",2012,278,1
8189,14272,프로메테우스,"SF,스릴러",미국,리들리 스콧,7.75,"누미 라파스,마이클 패스벤더,샤를리즈 테론,가이 피어스",2012,383,4
8190,14273,마다가스카3 : 이번엔 서커스다!,"애니메이션,어드벤처,코미디",미국,"에릭 다넬,톰 맥그라스,콘래드 베논",9.02,"벤 스틸러,데이빗 쉼머,제이다 핀켓 스미스,크리스 록,프란시스 맥도맨드,제시카 차스테인",2012,189,4
8191,14274,그리움의 종착역,다큐멘터리,"한국,독일",조성형,8.86,"우자 슈트라우스 킴,루트비히 슈트라우스 킴,영숙 타이스,아르민 타이스,우춘자,빌리 엥엘프리트",2009,363,1
8192,14275,극장판 썬더일레븐GO : 궁극의 우정 그리폰,애니메이션,일본,미야오 요시카즈,9.05,"테라사키 유카,오오하라 타카시,사이가 미츠키,후쿠야마 쥰,사와시로 미유키,다케우치 준코",2011,384,4
8193,14276,머신건 프리처,"액션,드라마,범죄",미국,마크 포스터,8.01,"제라드 버틀러,미셸 모나한",2011,144,1
8194,14277,위험한 정사,"드라마,성인물(에로)",스페인,카를레스 토라스,7.0,"오스카 자에나다,쥬디트 우리아크",2009,183,2
8195,14278,에로티봇,성인물(에로),일본,토모마치 나오유키,4.67,오자와 마리아,2011,312,4
8196,14279,택시 블루스,다큐멘터리,한국,최하동하,8.64,.,2005,279,1
8197,14280,8월의 일요일들,드라마,한국,이진우,5.5,"양은용,임형국,오정세",2005,393,1
8198,14281,콜드 라잇 오브 데이,"액션,스릴러",미국,마브룩 엘 메크리,6.22,"헨리 카빌,브루스 윌리스,시고니 위버",2011,44,4
8199,14282,미래는 고양이처럼,드라마,"미국,독일",미란다 줄리,7.25,"미란다 줄라이,해미쉬 링클레이터",2011,14,2
8200,14284,어썰트,"액션,스릴러",프랑스,줄리앙 레슬레크,6.91,"빈센트 엘바즈,그레고리 드랑기어",2010,345,5
8201,14285,세인트,"액션,스릴러",네덜란드,딕 마스,7.35,잭 에프론,2010,35,2
8202,14286,디바이드,"공포(호러),스릴러,SF","미국,독일,캐나다",자비에 장,6.9,로렌 저먼,2011,310,5
8203,14287,데인저러스 메소드,"멜로/로맨스,드라마","영국,독일,캐나다,스위스",데이빗 크로넨버그,8.34,"키이라 나이틀리,비고 모텐슨,마이클 패스벤더,뱅상 카셀,사라 가돈",2011,215,4
8204,14288,단델리온 더스트,"드라마,가족",미국,존 건,8.79,"미라 소르비노,배리 페퍼,콜 하우저,케이트 리버링",2009,151,3
8205,14289,버니드롭,"드라마,코미디",일본,사부,8.68,"마츠야마 켄이치,카리나,아시다 마나",2011,160,2
8206,14290,다크 섀도우,"드라마,공포(호러),스릴러,미스터리",미국,팀 버튼,5.89,"조니 뎁,헬레나 본햄 카터,클로이 모레츠,미셸 파이퍼,에바 그린",2012,101,3
8207,14291,블라인드 디텍티브,"드라마,액션,스릴러,범죄","홍콩,중국",두기봉,6.96,"유덕화,정수문,곽도,고원원",2013,262,3
8208,14292,노바디 웍스,드라마,미국,라이 루소 영,5.94,"존 크래신스키,올리비아 썰비,제인 레비",2012,338,4
8209,14293,극장판 가면라이더 VS 파워레인저 슈퍼히어로 대전,액션,일본,가네다 오사무,7.59,"오자와 료타,이노우에 마사히로,아키야마 리나,이시마루 켄지로,토타니 키미토,오쿠다 타츠히토,와타나베 슈,사카타 리카코,시호,야마다 유키,바바 료마,사카키 히데오",2012,198,5
8210,14295,엘르,드라마,"프랑스,폴란드,독일",마우고시카 슈모프스카,6.97,"줄리엣 비노쉬,아나이스 드무스티에,요안나 쿨릭",2011,291,5
8211,14297,코드네임 더 몰,"액션,스릴러",프랑스,빈센조 마라노,3.33,잉그리드 쇼빈,2007,259,3
8212,14298,해부학 교실,"공포(호러),스릴러",한국,손태웅,5.07,"한지민,오태경,온주완",2007,190,1
8213,14299,극장전,드라마,한국,홍상수,7.33,"김상경,엄지원,이기우",2005,200,5
8214,14300,무간지옥 - 아웃 오브 인페르노,"드라마,액션,스릴러","홍콩,중국","옥사이드 팽 천,대니 팽",6.27,"고천락,유청운,이신제",2013,224,5
8215,14301,별이 빛나는 밤,드라마,"대만,중국,홍콩",수유 린,8.7,"서교,유약영,유징경,린후이민",2011,25,5
8216,14302,헝거게임: 판엠의 불꽃,"액션,드라마,SF",미국,게리 로스,7.19,"제니퍼 로렌스,조쉬 허처슨,리암 헴스워스,엘리자베스 뱅크스,우디 해럴슨,스탠리 투치",2012,21,1
8217,14303,온 투어,드라마,프랑스,마티유 아말릭,7.16,"마티유 아말릭,미란다 콜클라슈어,더티 마티니",2010,317,2
8218,14304,비행소년,드라마,스페인,자비에 지메네즈,7.83,"아돌프 페르나,마르셀 보라스",2010,332,5
8219,14305,도노반스 에코,"드라마,판타지,미스터리",캐나다,짐 클리프,7.13,"대니 글로버,브루스 그린우드,나타샤 칼리스,소냐 베넷",2011,297,4
8220,14306,마지막 떡국열차,"멜로/로맨스,드라마",일본,우타가와 쿄이치,1.0,미토우 렌,2012,33,1
8221,14307,여름의 조각들,"드라마,가족",프랑스,올리비에 아사야스,7.97,"줄리엣 비노쉬,제레미 레니에,샤를스 베르링",2008,7,1
8222,14308,2 데이즈 인 뉴욕,"코미디,드라마,멜로/로맨스","프랑스,벨기에,독일",줄리 델피,7.01,"줄리 델피,크리스 록",2012,302,2
8223,14309,미션임파서블:고스트프로토콜,액션,미국,브래드 버드,8.74,"톰 크루즈,제레미 레너",2011,314,2
8224,14310,스네이크 앤 이어링,드라마,일본,니나가와 유키오,7.08,"요시타카 유리코,코라 켄고,이우라 아라타",2008,32,5
8225,14311,전쟁 주식회사,"범죄,드라마",미국,조슈아 세프텔,5.32,"존 쿠삭,조안 쿠삭",2008,194,4
8226,14312,세이지: 육지의 물고기,드라마,일본,이세야 유스케,7.35,"니시지마 히데토시,모리야마 미라이,유우키 나에",2011,294,3
8227,14314,디어 한나,드라마,영국,패디 콘시딘,8.13,"피터 뮬란,올리비아 콜맨,에디 마산",2011,325,2
8228,14315,타이탄의 분노,"액션,판타지",미국,조나단 리브스만,6.86,"샘 워싱턴,리암 니슨,랄프 파인즈,로자먼드 파이크,대니 휴스턴",2012,261,1
8229,14316,쇼를 사랑한 남자,"드라마,멜로/로맨스",미국,스티븐 소더버그,7.71,"마이클 더글라스,맷 데이먼,로브 로우",2013,89,4
8230,14317,밝은 미래,드라마,일본,구로사와 기요시,7.62,"오다기리 죠,아사노 타다노부",2003,20,3
8231,14318,스테이션 에이전트,"코미디,드라마",미국,토마스 맥카시,8.67,"피터 딘클리지,패트리시아 클락슨,바비 카나베일",2003,108,4
8232,14319,라스트 씬,드라마,일본,나카타 히데오,7.5,"니시지마 히데토시,요시나가 조니,아소 구미코,와카무라 마유미,아소우 유미",2002,24,2
8233,14320,노이 알비노이,드라마,"아이슬란드,영국,독일",다구르 카리,8.0,"토마스 레마르퀴스,드로스터 레오 구나슨",2003,50,1
8234,14321,"라스트 라이프, 라스트 러브 ","드라마,멜로/로맨스","태국,일본",펜엑 라타나루앙,7.95,"아사노 타다노부,시니타 분야삭",2003,330,1
8235,14324,하드데이,"액션,스릴러","미국,캐나다,벨기에,영국",필립 슈톨츨,6.23,"아론 에크하트,올가 쿠릴렌코",2012,56,1
8236,14325,클로즈드 시즌: 욕망의 계절,드라마,독일,프란지스카 스콜로터러,7.0,"브리짓 호브메이르,크리스티안 프리에델,한스 요첸 바그너",2012,249,2
8237,14326,잭 라이언 : 코드네임 쉐도우,"액션,드라마,스릴러","미국,러시아",케네스 브래너,7.39,"크리스 파인,키이라 나이틀리,케빈 코스트너",2014,175,3
8238,14327,사대명포 2,액션,"홍콩,중국",진가상,6.84,"덩차오,유역비,정중기,예성",2013,43,4
8239,14328,정사2013,"드라마,판타지,미스터리","아이슬란드,기타",이나라 콜마네,5.0,"크리스티네 벨릭카,사울리우스 발란디스,발레리 예레멘코",2012,44,2
8240,14329,저수지에서 건진 치타,드라마,한국,양해훈,7.27,"임지규,윤채영,조성하,표상우,임지연",2007,138,2
8241,14330,나비두더지,드라마,한국,서명수,6.77,"판영진,박진국,허정인,최정단,정서인",2006,385,4
8242,14332,공각기동대 어라이즈 보더 1: 고스트 페인,"애니메이션,SF",일본,키세 카즈치카,6.94,"사카모토 마아야,신가키 타루스케,쥬쿠 잇큐,단 토모유키",2013,129,4
8243,14333,뷰티풀 라이즈,"멜로/로맨스,코미디",프랑스,피에르 살바도리,7.29,"오드리 토투,나탈리 베이,사미 부아질라",2010,317,2
8244,14334,지상 최고의 아빠,드라마,미국,밥 골드스웨이트,7.41,"로빈 윌리엄스,다릴 사바라",2009,179,3
8245,14335,돈 존,"코미디,드라마,멜로/로맨스",미국,조셉 고든 레빗,7.97,"조셉 고든 레빗,스칼릿 조핸슨,줄리안 무어",2013,168,4
8246,14336,"꽃잎, 춤",드라마,일본,이시카와 히로시,7.28,"미야자키 아오이,쿠츠나 시오리,안도 사쿠라,후키이시 카즈에",2012,197,4
8247,14337,컬러풀,애니메이션,일본,하라 케이이치,8.46,토미자와 카자토,2010,157,2
8248,14338,잠자는 숲속의 미녀,드라마,프랑스,카트린느 브레이야,3.79,"줄리아 아르타모노프,칼라 베사이누,데이비드 쇼세",2010,6,3
8249,14340,몬스터,"액션,공포(호러),스릴러",미국,에릭 이스튼버그,9.25,"마츠모토 리카,오오타니 이쿠에,우에다 유지,이선호,김영선",2008,329,1
8250,14341,장화신은 고양이 디 오리지널,"애니메이션,코미디",프랑스,"제롬 데스챔프,파스칼 헤롤드,마차 마케이에프",5.46,"제롬 데셤프스,욜랜드 모로",2009,279,2
